2024-04-19 18:29:20,824 INFO    StreamThr :48099 [internal.py:wandb_internal():86] W&B internal server running at pid: 48099, started at: 2024-04-19 18:29:20.821810
2024-04-19 18:29:54,352 INFO    Thread-16 :48099 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/manqingliu/Dropbox/Harvard/Research/DAGawareTransformer_NeurIPS/src/wandb/run-20240419_182920-vr83x9en/files/config.yaml
2024-04-19 18:29:55,243 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:29:55,244 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:29:55,246 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:29:59,373 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:04,395 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:09,412 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:10,250 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:30:10,251 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:30:10,253 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:30:15,386 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:20,402 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:21,391 DEBUG   SystemMonitor:48099 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-19 18:30:21,398 DEBUG   SenderThread:48099 [sender.py:send():379] send: stats
2024-04-19 18:30:25,254 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:30:25,256 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:30:25,257 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:30:25,445 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:30,463 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:35,478 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:40,256 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:30:40,258 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:30:40,260 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:30:41,446 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:46,462 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:51,406 DEBUG   SenderThread:48099 [sender.py:send():379] send: stats
2024-04-19 18:30:52,412 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:30:55,266 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:30:55,267 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:30:55,269 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:30:57,463 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:02,478 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:07,497 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:10,270 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:31:10,271 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:31:10,272 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:31:13,447 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:18,466 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:21,411 DEBUG   SenderThread:48099 [sender.py:send():379] send: stats
2024-04-19 18:31:24,419 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:25,276 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:31:25,277 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:31:25,279 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:31:29,438 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:34,463 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:39,477 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:40,278 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: stop_status
2024-04-19 18:31:40,279 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-19 18:31:40,280 DEBUG   SenderThread:48099 [sender.py:send_request():406] send_request: stop_status
2024-04-19 18:31:45,439 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:50,459 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:31:51,420 DEBUG   SenderThread:48099 [sender.py:send():379] send: stats
2024-04-19 18:31:56,446 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:01,468 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:06,481 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:11,505 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:16,520 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:21,430 DEBUG   SenderThread:48099 [sender.py:send():379] send: stats
2024-04-19 18:32:22,432 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:27,457 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
2024-04-19 18:32:32,477 DEBUG   HandlerThread:48099 [handler.py:handle_request():146] handle_request: status_report
